index,Artist,Track,Album,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream
7024,James Brown,"It's A Man's, Man's, Man's World",It's A New Day - Let A Man Come In,0.404,0.679,3.0,-5.398,0.0909,0.692,1.01e-05,0.0745,0.878,184.53,175853.0,94244655.0,1799606.0,20590.0,110384717.0
16890,X Ambassadors,Unsteady,VHS,0.389,0.665,0.0,-6.169,0.0644,0.178,0.000732,0.116,0.199,117.055,193547.0,208240809.0,1798330.0,32412.0,568923014.0
16448,alt-J,Breezeblocks,An Awesome Wave,0.615,0.658,5.0,-7.299,0.0343,0.096,0.000911,0.205,0.293,150.093,227080.0,255182397.0,1795563.0,36951.0,671088620.0
4334,Yo Gotti,Rake It Up (feat. Nicki Minaj),I Still Am,0.91,0.444,1.0,-8.126,0.344,0.022,0.0,0.137,0.53,149.953,276333.0,272095474.0,1789211.0,42318.0,338166014.0
19978,Los Dos Carnales,Cabrón y Vago,Cabrones y Vagos,0.529,0.613,5.0,-3.109,0.19,0.648,5.42e-06,0.0767,0.958,187.0,136615.0,365169541.0,1786840.0,26877.0,24894870.0
14780,El Fantasma,Cabrón y Vago - En Vivo,"Puerta Abierta, Vol. 1 (En Vivo)",0.547,0.638,8.0,-2.99,0.124,0.697,0.0,0.074,0.876,176.277,142065.0,365169120.0,1786829.0,26877.0,247521264.0
14085,Carin Leon,El Tóxico,El Tóxico,0.626,0.503,10.0,-5.087,0.141,0.407,0.0,0.234,0.821,72.985,179746.0,459632316.0,1786401.0,22749.0,275938206.0
19959,Ajaxx,Freio da Blazer,Freio da Blazer,0.515,0.63,5.0,-7.691,0.168,0.274,0.0,0.1,0.367,121.98,180000.0,202569481.0,1786011.0,19645.0,113221957.0
6561,Alphaville,Forever Young - 2019 Remaster,Forever Young (Super Deluxe Edition; 2019 Remaster),0.483,0.471,9.0,-9.711,0.0284,0.397,0.000336,0.331,0.291,137.012,226000.0,383177233.0,1785079.0,68808.0,414274836.0
904,Alejandro Fernández,Hoy Tengo Ganas De Ti,Confidencias,0.406,0.459,3.0,-6.373,0.0392,0.328,0.0,0.0717,0.245,123.54,291107.0,558111792.0,1782474.0,48986.0,119979627.0
14223,Luan Santana,MORENA,MORENA,0.526,0.731,11.0,-4.662,0.0887,0.18,0.0,0.0891,0.476,86.959,193221.0,174643192.0,1782162.0,51728.0,184742776.0
4064,Mobb Deep,"Shook Ones, Pt. II",The Infamous,0.763,0.786,10.0,-6.472,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507.0,215247914.0,1781266.0,72216.0,383671758.0
13959,James Blake,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",0.645,0.705,1.0,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,229670.0,141340149.0,1763637.0,70389.0,525330567.0
8236,Avenged Sevenfold,So Far Away,Nightmare,0.286,0.703,4.0,-4.491,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,326813.0,313781731.0,1752208.0,121826.0,145446807.0
14192,Filipe Ret,Me Sinto Abençoado,Me Sinto Abençoado,0.729,0.596,0.0,-5.101,0.0607,0.463,0.0,0.18,0.319,117.918,214236.0,172113233.0,1750622.0,22947.0,96865899.0
17050,Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Green With Envy,0.883,0.674,11.0,-8.043,0.357,0.21,0.0,0.0678,0.73,141.02,278085.0,111170845.0,1748735.0,45217.0,274189335.0
286,Frank Sinatra,Fly Me To The Moon (In Other Words),Sinatra/Basie: The Complete Reprise Studio Recordings,0.668,0.26,7.0,-14.256,0.0523,0.453,0.0,0.0621,0.368,119.416,147000.0,135669950.0,1746670.0,20771.0,506872698.0
1028,Eagles,Hotel California - 2013 Remaster,Hotel California (2013 Remaster),0.579,0.508,2.0,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376.0,258787217.0,1745720.0,1602.0,1225904497.0
7291,Kalash,Mwaka Moon,Mwaka Moon,0.786,0.543,1.0,-6.246,0.0774,0.232,0.0,0.105,0.341,155.008,237707.0,310361310.0,1738522.0,70952.0,133968335.0
12398,Far East Movement,Like A G6,Free Wired,0.435,0.837,3.0,-8.126,0.449,0.00676,0.0,0.117,0.778,124.913,216893.0,264012406.0,1725961.0,112252.0,533889859.0
10941,The Fray,How to Save a Life,How To Save A Life,0.64,0.743,10.0,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035,262533.0,270553084.0,1723506.0,105570.0,969429694.0
20485,Ana Castela,Pipoco,Pipoco,0.774,0.742,8.0,-4.178,0.0766,0.473,0.000472,0.342,0.736,134.991,194023.0,190188913.0,1723014.0,35345.0,145619268.0
3844,Cher,Believe,Believe,0.652,0.917,6.0,-6.72,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027.0,280197941.0,1720941.0,47509.0,442534295.0
9188,Ajay-Atul,Chikni Chameli,Agneepath (Original Motion Picture Soundtrack),0.693,0.956,1.0,-5.012,0.071,0.289,0.0,0.294,0.665,90.005,301587.0,309781761.0,1712860.0,31226.0,26872207.0
18856,Ski Mask The Slump God,Catch Me Outside,You Will Regret (Reloaded),0.943,0.677,7.0,-6.033,0.246,0.165,0.0,0.327,0.616,112.001,145760.0,146503651.0,1705254.0,62536.0,244865149.0
17346,Kali Uchis,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,0.653,0.524,11.0,-9.016,0.0502,0.112,0.0,0.203,0.553,83.97,160191.0,93268063.0,1703896.0,56586.0,783392674.0
12224,Wale,Change,Change,0.511,0.85,11.0,-3.562,0.195,0.0237,0.0,0.0615,0.326,90.047,277970.0,23052210.0,1703483.0,126379.0,29836448.0
2336,Destiny's Child,Say My Name,The Writing's On The Wall,0.713,0.678,5.0,-3.525,0.102,0.273,0.0,0.149,0.734,138.009,271333.0,341811113.0,1700270.0,43913.0,645113663.0
18862,Noriel,Suave (Remix),El Hombre,0.875,0.909,9.0,-3.558,0.076,0.14,0.00185,0.0616,0.524,119.999,305526.0,262630494.0,1697156.0,42215.0,115339643.0
4354,Eve,Let Me Blow Ya Mind,Scorpion,0.908,0.557,8.0,-4.243,0.107,0.242,0.0,0.0709,0.897,90.032,230133.0,238741812.0,1694548.0,27967.0,332471672.0
3545,Café Tacvba,Eres,Cuatro Caminos,0.583,0.731,9.0,-6.18,0.0271,0.0107,0.0136,0.238,0.446,149.987,267600.0,477377726.0,1686349.0,51973.0,285663173.0
17258,$uicideboy$,Paris,Now the Moon's Rising,0.849,0.648,7.0,-6.188,0.0835,0.0706,0.00636,0.0984,0.195,106.058,111020.0,175156959.0,1684805.0,28844.0,354905608.0
14429,Jory Boy,No Te Hagas,No Te Hagas,0.748,0.69,0.0,-3.812,0.0477,0.0353,0.0,0.315,0.433,131.972,233251.0,254774745.0,1684510.0,37078.0,241970614.0
422,Disney,If Only,Descendants (Original TV Movie Soundtrack),0.477,0.6,7.0,-5.652,0.0324,0.271,0.0,0.112,0.29,152.062,229813.0,228093498.0,1681967.0,72180.0,121359658.0
15640,A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),Plain Jane REMIX (feat. Nicki Minaj),0.791,0.839,11.0,-4.284,0.266,0.0588,6.26e-05,0.259,0.383,170.113,202636.0,176071336.0,1679681.0,32747.0,248818454.0
3500,The Mamas & The Papas,Snowqueen Of Texas,People Like Us,0.663,0.288,1.0,-15.323,0.0338,0.71,0.0,0.131,0.716,78.239,158533.0,312226510.0,1678392.0,64523.0,11949535.0
17826,Joyner Lucas,Isis (feat. Logic),ADHD,0.884,0.936,1.0,-3.931,0.167,0.206,0.0,0.262,0.758,120.004,236501.0,76377738.0,1673482.0,97958.0,320890979.0
1457,KK,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",0.718,0.382,7.0,-8.237,0.0466,0.585,0.0,0.128,0.499,87.029,200992.0,216579390.0,1671436.0,23164.0,113790392.0
14469,Kid Ink,Show Me (feat. Chris Brown),My Own Lane (Expanded Edition),0.711,0.508,7.0,-7.299,0.0502,0.0355,0.0,0.141,0.663,98.098,217800.0,326412305.0,1667653.0,34832.0,324075704.0
11512,Maite Perroni,Este Corazón,Nuestro Amor,0.497,0.619,7.0,-4.811,0.0322,0.47,0.0,0.0708,0.756,159.996,210440.0,361100364.0,1664052.0,56720.0,69778344.0
19354,YSY A,"YSY A: Bzrp Music Sessions, Vol. 37","YSY A: Bzrp Music Sessions, Vol. 37",0.828,0.788,2.0,-3.957,0.301,0.38,0.0,0.072,0.961,116.939,156656.0,77739593.0,1663627.0,93327.0,52155945.0
2785,Westlife,My Love,Coast To Coast (Expanded Edition),0.491,0.593,0.0,-5.975,0.0255,0.098,0.0,0.257,0.328,144.142,231760.0,319681936.0,1661505.0,79779.0,160887874.0
19289,Ovy On The Drums,Inolvidable,Inolvidable,0.84,0.543,0.0,-4.941,0.0568,0.678,0.0,0.128,0.74,139.929,225812.0,288867536.0,1661397.0,21421.0,180121666.0
11669,Davido,Hayya Hayya (Better Together) - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,Hayya Hayya (Better Together) [Music from FIFA World Cup Qatar 2022 Soundtrack],0.733,0.829,2.0,-3.302,0.0375,0.401,0.0,0.403,0.623,128.938,206070.0,91900277.0,1658728.0,87429.0,23117681.0
20324,Stephen Sanchez,Until I Found You,Easy On My Eyes,0.346,0.5,10.0,-6.097,0.0388,0.757,0.0,0.189,0.191,202.466,176667.0,87637247.0,1658120.0,22120.0,508567547.0
13619,Bomba Estéreo,Ojitos Lindos,Un Verano Sin Ti,0.647,0.686,3.0,-5.745,0.0413,0.08,1.34e-06,0.528,0.268,79.928,258299.0,238019371.0,1657209.0,17890.0,872322869.0
7392,Dino James,Wishlist (feat. Kaprila),Wishlist (feat. Kaprila),0.771,0.687,8.0,-7.824,0.156,0.603,0.0,0.189,0.225,94.951,213164.0,63280126.0,1656784.0,36323.0,27174839.0
4402,Silambarasan TR,"Thee Thalapathy (From ""Varisu"")","Thee Thalapathy (From ""Varisu"")",0.674,0.907,10.0,-5.078,0.122,0.567,0.0,0.259,0.828,130.011,258000.0,56701202.0,1651718.0,64860.0,21843243.0
10972,Benny Dayal,Badtameez Dil,Yeh Jawaani Hai Deewani,0.806,0.932,2.0,-2.228,0.0684,0.24,0.0,0.216,0.792,106.021,252760.0,286021643.0,1645436.0,20922.0,31720462.0
14769,La Adictiva,En Peligro de Extinción,30 Aniversario,0.699,0.442,0.0,-5.144,0.0277,0.0966,1.77e-06,0.274,0.816,123.562,234000.0,689036979.0,1639708.0,38419.0,243612085.0
18509,Toby Fox,MEGALOVANIA,UNDERTALE Soundtrack,0.719,0.632,7.0,-9.849,0.0602,0.000377,0.855,0.0362,0.934,119.987,156000.0,95328233.0,1638763.0,100470.0,133974349.0
14369,Paloma Faith,Only Love Can Hurt Like This,A Perfect Contradiction (Outsiders' Expanded Edition),0.566,0.885,8.0,-4.528,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,232893.0,168083895.0,1637603.0,27659.0,472628386.0
13387,María José,Sólo el Amor Lastima Así (Only Love Can Hurt Like This),Duetos,0.554,0.812,10.0,-4.275,0.0326,0.0113,5.84e-06,0.226,0.756,91.018,233787.0,168083755.0,1637595.0,27659.0,69033992.0
14654,Calibre 50,Siempre Te Voy A Querer,Desde El Rancho,0.775,0.452,0.0,-4.243,0.0311,0.58,0.0,0.17,0.606,129.941,234360.0,474073027.0,1628068.0,30473.0,193161798.0
14752,Stormzy,Vossi Bop,Heavy Is The Head,0.682,0.653,8.0,-6.062,0.339,0.13,0.00116,0.129,0.428,188.115,196267.0,146611813.0,1621753.0,42583.0,312930859.0
1849,Baby Rasta,Nunca Me Amo,Nunca Me Amo,0.813,0.787,8.0,-4.098,0.177,0.216,0.0,0.0594,0.45,130.065,199642.0,281422072.0,1618701.0,24990.0,80367853.0
20674,Grupo Frontera,No Se Va - En Vivo,No Se Va (En Vivo),0.594,0.527,0.0,-9.335,0.0335,0.121,0.0,0.234,0.692,172.712,194019.0,238727888.0,1618622.0,30542.0,223930943.0
8569,Belinda,La Niña de la Escuela,La Niña,0.707,0.876,1.0,-1.887,0.0787,0.173,9.36e-06,0.932,0.853,176.068,204414.0,233501982.0,1617797.0,72152.0,133052658.0
13751,Amit Trivedi,Namo Namo,Kedarnath,0.648,0.711,4.0,-6.216,0.0304,0.436,0.0,0.121,0.33,119.935,322250.0,125458675.0,1617041.0,49903.0,95856800.0
4559,Will Smith,Está Rico,Está Rico,0.817,0.74,11.0,-4.566,0.283,0.266,0.0,0.0992,0.674,130.04,215151.0,198040556.0,1616301.0,61093.0,200388707.0
1391,Alesso,Heroes (we could be),Forever,0.503,0.748,5.0,-4.124,0.0619,0.0305,0.0,0.343,0.356,125.896,210013.0,239419759.0,1612084.0,32999.0,602153066.0
5834,Nusrat Fateh Ali Khan,Sochta Houn,Reformed,0.8,0.634,1.0,-5.895,0.132,0.356,0.000605,0.0733,0.46,100.001,277279.0,186757770.0,1611270.0,38079.0,14179201.0
4380,Alejandra Guzman,Yo Te Esperaba - Primera Fila [En Vivo],La Guzmán en Primera Fila,0.453,0.482,2.0,-6.337,0.0484,0.72,0.0,0.734,0.37,140.324,224867.0,361937789.0,1610558.0,38440.0,64305757.0
20600,Oruam,Poesia Acústica 13,Poesia Acústica 13,0.572,0.579,10.0,-7.242,0.128,0.469,0.0,0.136,0.5,127.982,620696.0,87295174.0,1609360.0,40180.0,71682526.0
18906,Karan Aujla,Don't Look,Don't Look,0.576,0.889,8.0,-3.211,0.198,0.185,0.0,0.71,0.623,175.969,186410.0,163840362.0,1601766.0,43797.0,30104278.0
12569,Beach House,Space Song,Depression Cherry,0.508,0.792,0.0,-7.311,0.0297,0.229,0.124,0.145,0.601,147.067,320467.0,96877042.0,1586690.0,71676.0,622835357.0
8147,T.I.,Live Your Life,Paper Trail,0.375,0.862,11.0,-3.363,0.255,0.071,0.0,0.211,0.478,159.841,338853.0,267091078.0,1586364.0,53909.0,436628778.0
4662,Kansas,Dust in the Wind,Point Of Know Return (Expanded Edition),0.475,0.322,7.0,-10.687,0.0283,0.367,0.00056,0.11,0.387,93.503,206267.0,222743611.0,1576828.0,49971.0,529832569.0
6882,Lilly Goodman,Al Final,Sin Miedo a Nada,0.349,0.667,7.0,-3.283,0.0341,0.502,0.0,0.132,0.237,138.461,243067.0,509076387.0,1571797.0,48261.0,63885490.0
8317,Pixies,Where Is My Mind? - Remastered,Surfer Rosa,0.519,0.441,4.0,-14.178,0.0353,0.0204,0.000453,0.076,0.25,81.334,234973.0,100043781.0,1571155.0,34635.0,618848440.0
15844,Río Roma,Me Cambiaste la Vida,Al Fin Te Encontré,0.565,0.551,7.0,-5.81,0.0301,0.769,0.0,0.191,0.308,139.974,233080.0,386206615.0,1568205.0,31772.0,124722242.0
17590,Jax Jones,Instruction (feat. Demi Lovato & Stefflon Don),Snacks,0.763,0.923,9.0,-3.108,0.191,0.103,0.0,0.105,0.934,121.074,165907.0,162433278.0,1565238.0,29670.0,275745173.0
18471,Mrs. GREEN APPLE,インフェルノ,Attitude,0.533,0.918,4.0,-2.095,0.0616,0.00894,0.0,0.643,0.662,92.504,211600.0,211838929.0,1557283.0,49817.0,207772660.0
10156,N.W.A.,Straight Outta Compton,Straight Outta Compton,0.834,0.878,8.0,-9.484,0.15,0.0461,0.0,0.334,0.418,102.848,258688.0,156102851.0,1555722.0,62606.0,297528403.0
3736,Air Supply,Making Love Out of Nothing at All,All Out Of Love,0.388,0.72,7.0,-5.541,0.033,0.202,0.000288,0.283,0.554,141.283,341747.0,268806665.0,1546605.0,36673.0,211508025.0
15679,Birdy,Skinny Love,Birdy,0.379,0.29,4.0,-8.485,0.051,0.952,0.00106,0.118,0.169,166.467,201080.0,208267140.0,1546516.0,49921.0,702358507.0
10056,Thirty Seconds To Mars,The Kill,A Beautiful Lie,0.179,0.912,4.0,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533.0,214430399.0,1539860.0,60642.0,419308197.0
20345,MEDUZA,Lose Control,Lose Control,0.598,0.526,10.0,-8.659,0.0415,0.129,0.0,0.14,0.529,123.935,168387.0,114133457.0,1538474.0,20312.0,804323416.0
1997,Rage Against The Machine,Killing In The Name,Rage Against The Machine - XX (20th Anniversary Special Edition),0.466,0.833,7.0,-4.215,0.304,0.0266,0.0,0.0327,0.661,88.785,313573.0,212713162.0,1529700.0,63090.0,695046200.0
19266,Rod Wave,Heart On Ice,PTSD,0.732,0.387,10.0,-8.47,0.0741,0.0493,0.0,0.141,0.242,157.875,159670.0,191439990.0,1525121.0,29440.0,257345966.0
9698,Yuridia,Ya Te Olvidé,Para Mí,0.445,0.786,5.0,-3.5,0.0448,0.318,0.0,0.199,0.53,191.964,211373.0,544129299.0,1516887.0,47550.0,160456440.0
20501,Kordhell,Murder In My Mind - Slowed + Reverb,Murder In My Mind,0.571,0.946,1.0,-1.797,0.284,0.00821,0.00717,0.0977,0.436,193.595,178000.0,94534376.0,1512393.0,21094.0,16657662.0
12188,Camila,Mientes,Dejarte De Amar,0.332,0.592,1.0,-6.127,0.0371,0.0824,0.0,0.109,0.31,170.391,205160.0,549369660.0,1508223.0,30018.0,234222001.0
8477,Gloria Trevi,No Querías Lastimarme,De Película,0.376,0.695,5.0,-3.683,0.0795,0.168,9.24e-06,0.0954,0.328,70.168,224333.0,604892528.0,1505102.0,39885.0,141353319.0
20113,Eslabon Armado,Jugaste y Sufrí,Corta Venas,0.39,0.499,7.0,-7.778,0.0381,0.632,0.000497,0.115,0.34,200.156,275194.0,153294455.0,1504475.0,23624.0,330258571.0
12247,Foreigner,I Want to Know What Love Is,Feels Like The First Time,0.445,0.554,3.0,-7.793,0.0315,0.231,0.0,0.0685,0.229,162.081,285666.0,231932565.0,1504410.0,31619.0,14373384.0
8060,Miguel,Sky Walker (feat. Travis Scott),War & Leisure,0.674,0.506,6.0,-10.532,0.0434,0.173,0.0,0.0866,0.183,145.965,259333.0,218178681.0,1500876.0,40042.0,503421240.0
16349,G Herbo,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Who is Nardo Wick?,0.748,0.713,6.0,-6.399,0.355,0.00496,0.0,0.245,0.482,75.591,279573.0,169441164.0,1499310.0,51635.0,165386493.0
11908,Starship,Nothing's Gonna Stop Us Now,No Protection,0.643,0.802,6.0,-4.92,0.0227,0.0299,0.0,0.0719,0.53,95.99,270333.0,323948953.0,1498820.0,42678.0,397652961.0
1488,Kumar Sanu,Ladki Badi Anjani Hai,Kuch Kuch Hota Hai,0.637,0.774,7.0,-9.327,0.056,0.522,0.0001,0.0901,0.731,121.108,381707.0,442249792.0,1498795.0,52274.0,26340770.0
14144,Burna Boy,On the Low,African Giant,0.816,0.781,1.0,-4.237,0.0425,0.692,0.00928,0.0835,0.937,99.95,185899.0,315387940.0,1497675.0,38990.0,197000890.0
14971,Carla Morrison,Déjenme Llorar,Déjenme Llorar,0.636,0.306,10.0,-7.103,0.0366,0.853,0.0,0.108,0.0796,93.991,235307.0,339921939.0,1495152.0,39393.0,118892800.0
8490,Keith Urban,Blue Ain't Your Color,Ripcord,0.69,0.416,7.0,-7.865,0.0335,0.617,1.37e-06,0.102,0.479,82.45,230600.0,364955470.0,1491329.0,33831.0,256456321.0
7198,Alceu Valença,Girassol,Sol e Chuva,0.41,0.47,0.0,-9.607,0.0291,0.401,0.000595,0.434,0.72,106.684,181400.0,245959570.0,1488092.0,47452.0,4530662.0
8338,Jelly Roll,Save Me,Self Medicated,0.677,0.404,0.0,-9.552,0.027,0.653,0.0,0.249,0.355,83.087,240723.0,153131092.0,1480382.0,63979.0,77776253.0
19328,WIU,Vampiro,Vampiro,0.782,0.643,8.0,-4.956,0.0438,0.0136,0.0,0.0654,0.627,114.994,250435.0,100906199.0,1479495.0,61783.0,144527407.0
20549,Eden Muñoz,Chale,Chale,0.551,0.436,8.0,-8.029,0.0428,0.395,0.0,0.0719,0.862,188.651,170745.0,296597400.0,1479011.0,15732.0,257271396.0
7381,Divya Kumar,Kamariya,Stree,0.825,0.666,4.0,-4.847,0.0554,0.143,2.81e-06,0.237,0.763,96.987,187983.0,328320314.0,1474712.0,27740.0,45355913.0
2765,Hillsong UNITED,Oceans (Where Feet May Fail),Zion (Deluxe Edition),0.262,0.361,2.0,-10.187,0.0333,0.508,0.00268,0.108,0.056,126.786,535963.0,181446849.0,1470779.0,58385.0,368424821.0
11340,Josh Turner,Your Man,Your Man,0.744,0.637,6.0,-4.483,0.0241,0.337,0.000222,0.0696,0.785,100.511,211893.0,156191970.0,1470656.0,35323.0,257105491.0
3065,Pantera,Walk,Vulgar Display of Power,0.43,0.704,1.0,-8.008,0.0804,0.000155,0.00221,0.0933,0.703,118.242,315120.0,244954687.0,1470165.0,57280.0,293570322.0
4074,Creed,One Last Breath,Weathered,0.386,0.677,2.0,-5.83,0.0346,0.00841,0.00366,0.341,0.195,126.602,238240.0,292649598.0,1467865.0,47603.0,203410269.0
17853,Moira Dela Torre,Paubaya,Patawad (Deluxe Edition),0.373,0.245,5.0,-12.45,0.0354,0.766,0.000365,0.0768,0.174,127.067,282491.0,36354116.0,1461130.0,150958.0,75846583.0
10804,Zion,Caile,Caile,0.761,0.551,1.0,-7.034,0.103,0.15,1.15e-06,0.0768,0.351,129.972,300188.0,317814469.0,1458383.0,32943.0,154545282.0
1339,Juan Gabriel,Hasta Que Te Conocí,Pensamientos,0.322,0.214,2.0,-15.949,0.0345,0.609,0.0,0.161,0.218,172.395,435493.0,566623638.0,1457471.0,59793.0,127167540.0
19700,Summer Walker,Girls Need Love,Last Day Of Summer,0.645,0.418,6.0,-10.065,0.29,0.558,0.0003,0.562,0.123,96.963,140760.0,134900188.0,1455526.0,17055.0,255771831.0
1038,Korn,Freak On a Leash,Follow The Leader,0.353,0.898,2.0,-5.877,0.052,2.23e-05,0.105,0.39,0.525,103.293,255733.0,261866868.0,1452692.0,44509.0,343955425.0
4830,Darius Rucker,This,"Charleston, SC 1966",0.625,0.826,4.0,-5.037,0.0325,0.121,0.0,0.158,0.699,99.919,218867.0,380141359.0,1452145.0,58333.0,38065206.0
1528,Limp Bizkit,Rollin' (Air Raid Vehicle),Chocolate Starfish And The Hot Dog Flavored Water,0.603,0.933,1.0,-3.358,0.171,0.00591,0.0,0.206,0.709,96.306,213760.0,247724809.0,1448471.0,51054.0,370151906.0
8459,David Bisbal,A Partir De Hoy,En Tus Planes,0.652,0.847,6.0,-5.031,0.0552,0.188,0.0,0.378,0.515,163.939,196803.0,382932065.0,1447835.0,24775.0,235209182.0
13189,Pierce The Veil,King For A Day,Collide With The Sky,0.403,0.965,6.0,-2.238,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,236293.0,154449027.0,1436557.0,88186.0,261791716.0
